Distance,Temperature,Pressure,Speed,Density (kg/m^3),Mass Fraction (H2),Mass Fraction (O),Mass Fraction (O2),Mass Fraction (OH),Mass Fraction (H2O),Mass Fraction (AR),Mole Fraction (H2),Mole Fraction (O),Mole Fraction (O2),Mole Fraction (OH),Mole Fraction (H2O),Mole Fraction (AR)
1.550652550539177e-08,2539.3453787407584,302999.9999935419,0.009431360960252889,199.5555060841229,0.023523003423315415,0.07704425609054849,0.15743870865336992,0.11417489709800535,0.5150112903666555,0.09981261711430342,0.023523003423315415,0.07704425609054849,0.15743870865336992,0.11417489709800535,0.5150112903666555,0.09981261711430342
1.552111103670533e-08,2540.675156859855,302999.99999353464,0.009435207008430771,199.47416191306908,0.02352364726663401,0.07700709876035677,0.1573546520987205,0.11425208033829494,0.5150664233279211,0.09981261711430342,0.02352364726663401,0.07700709876035677,0.1573546520987205,0.11425208033829494,0.5150664233279211,0.09981261711430342
1.5535696568018888e-08,2542.001350695977,302999.99999352766,0.009439041581593933,199.39312615449288,0.023524281878184068,0.07696998888850379,0.1572709215288339,0.11432895025014315,0.5151214652287617,0.09981261711430343,0.023524281878184068,0.07696998888850379,0.1572709215288339,0.11432895025014315,0.5151214652287617,0.09981261711430343
1.5550282099332448e-08,2543.323980230969,302999.9999935204,0.009442864764540813,199.31239673318962,0.023524907212211222,0.07693292699073108,0.15718751319599594,0.11440550915103184,0.5151764172733961,0.09981261711430343,0.023524907212211222,0.07693292699073108,0.15718751319599594,0.11440550915103184,0.5151764172733961,0.09981261711430343
1.5564867630646008e-08,2544.6430652763943,302999.9999935131,0.00944667663631708,199.23197159398325,0.023525523227583767,0.07689591355814553,0.15710442344172132,0.11448175932667197,0.5152312806266997,0.09981261711430342,0.023525523227583767,0.07689591355814553,0.15710442344172132,0.11448175932667197,0.5152312806266997,0.09981261711430342
1.5579453161959567e-08,2545.958625475083,302999.999993506,0.009450477229529035,199.15184870149776,0.023526129887454433,0.07685894905862561,0.15702164869239232,0.11455770303193973,0.5152860564165461,0.09981261711430342,0.023526129887454433,0.07685894905862561,0.15702164869239232,0.11455770303193973,0.5152860564165461,0.09981261711430342
1.5594038693273127e-08,2547.2706803025744,302999.99999349884,0.009454266613691762,199.07202603994304,0.023526727159318268,0.07682203393672568,0.15693918545937477,0.11463334249117861,0.5153407457334659,0.09981261711430343,0.023526727159318268,0.07682203393672568,0.15693918545937477,0.11463334249117861,0.5153407457334659,0.09981261711430343
1.5608624224586687e-08,2548.5792490484414,302999.9999934918,0.009458044874319593,198.99250161410012,0.02352731501533935,0.07678516861183342,0.15685703034632498,0.11470867989529053,0.5153953496275547,0.09981261711430343,0.02352731501533935,0.07678516861183342,0.15685703034632498,0.11470867989529053,0.5153953496275547,0.09981261711430343
1.5623209755900246e-08,2549.8843508525993,302999.99999348476,0.009461812065402923,198.91327344702958,0.023527893431245426,0.07674835348406125,0.15677518002846466,0.11478371740882486,0.5154498691177295,0.09981261711430343,0.023527893431245426,0.07674835348406125,0.15677518002846466,0.11478371740882486,0.5154498691177295,0.09981261711430343
1.5637795287213806e-08,2551.186004714762,302999.9999934776,0.009465568241454402,198.83433957937038,0.023528462386041876,0.07671158893529316,0.15669363124820285,0.11485845717132731,0.515504305194043,0.09981261711430343,0.023528462386041876,0.07671158893529316,0.15669363124820285,0.11485845717132731,0.515504305194043,0.09981261711430343
1.5652380818527366e-08,2552.484229467279,302999.9999934707,0.009469313473758878,198.75569807084682,0.02352902186253157,0.07667487532641264,0.1566123808261338,0.11493290129306398,0.5155586588129246,0.09981261711430343,0.02352902186253157,0.07667487532641264,0.1566123808261338,0.11493290129306398,0.5155586588129246,0.09981261711430343
1.5666966349840926e-08,2553.7790437817475,302999.9999934637,0.009473047826860778,198.67734699974577,0.02352957184704294,0.07663821299858672,0.1565314256565834,0.11500705185637197,0.5156129308993316,0.09981261711430343,0.02352957184704294,0.07663821299858672,0.1565314256565834,0.11500705185637197,0.5156129308993316,0.09981261711430343
1.5681551881154485e-08,2555.07046616946,302999.9999934566,0.009476771356034008,198.59928446277326,0.02353011232929308,0.07660160227396388,0.15645076270560773,0.11508091091613343,0.5156671223477215,0.09981261711430343,0.02353011232929308,0.07660160227396388,0.15645076270560773,0.11508091091613343,0.5156671223477215,0.09981261711430343
1.5696137412468045e-08,2556.358515015584,302999.99999344954,0.009480484122975731,198.52150857290067,0.02353064330157604,0.07656504345996064,0.15637038899490233,0.11515448050567116,0.5157212340291396,0.09981261711430343,0.02353064330157604,0.07656504345996064,0.15637038899490233,0.11515448050567116,0.5157212340291396,0.09981261711430343
1.5710722943781605e-08,2557.64320851057,302999.99999344273,0.009484186192126437,198.44401746333176,0.02353116476003386,0.07652853684211956,0.1562903016297353,0.11522776262570586,0.515775266779425,0.09981261711430343,0.02353116476003386,0.07652853684211956,0.1562903016297353,0.11522776262570586,0.515775266779425,0.09981261711430343
1.5725308475095164e-08,2558.924564704023,302999.99999343563,0.009487877621059555,198.36680928417127,0.023531676703490576,0.07649208269044595,0.1562104977749507,0.1153007592533605,0.5158292214096245,0.09981261711430343,0.023531676703490576,0.07649208269044595,0.1562104977749507,0.1153007592533605,0.5158292214096245,0.09981261711430343
1.5739894006408724e-08,2560.202601477356,302999.99999342865,0.009491558465366323,198.28988220395635,0.02353217913384635,0.07645568125746138,0.1561309746637637,0.11537347233851475,0.5158830987021287,0.09981261711430342,0.02353217913384635,0.07645568125746138,0.1561309746637637,0.11537347233851475,0.5158830987021287,0.09981261711430342
1.5754479537722284e-08,2561.4773365845776,302999.99999342195,0.009495228789516997,198.2132344071018,0.02353267205520653,0.07641933278254921,0.15605172958060493,0.11544590381015774,0.5159368994183987,0.09981261711430343,0.02353267205520653,0.07641933278254921,0.15605172958060493,0.11544590381015774,0.5159368994183987,0.09981261711430343
1.5769065069035843e-08,2562.7487876238133,302999.9999934149,0.009498888655635345,198.13686409550328,0.02353315547431565,0.07638303748976591,0.15597275987065315,0.11551805557251361,0.515990624294778,0.09981261711430343,0.02353315547431565,0.07638303748976591,0.15597275987065315,0.11551805557251361,0.515990624294778,0.09981261711430343
1.5783650600349403e-08,2564.0169720416047,302999.99999340816,0.009502538110461931,198.06076948814768,0.02353362940038281,0.07634679558828322,0.15589406293787098,0.11558992950542202,0.5160442740437984,0.09981261711430343,0.02353362940038281,0.07634679558828322,0.15589406293787098,0.11558992950542202,0.5160442740437984,0.09981261711430343
1.5798236131662963e-08,2565.281907149309,302999.9999934013,0.009506177217340752,197.9849488200595,0.023534093844701093,0.07631060727479551,0.15581563623642763,0.11566152746771624,0.516097849357586,0.09981261711430343,0.023534093844701093,0.07631060727479551,0.15581563623642763,0.11566152746771624,0.516097849357586,0.09981261711430343
1.5812821662976523e-08,2566.543610134728,302999.9999933943,0.00950980603758743,197.90940034148971,0.023534548820445835,0.07627447273437175,0.15573747726690662,0.11573285129859183,0.5161513509097219,0.09981261711430343,0.023534548820445835,0.07627447273437175,0.15573747726690662,0.11573285129859183,0.5161513509097219,0.09981261711430343
1.5827407194290082e-08,2567.802098038033,302999.9999933876,0.009513424622535386,197.83412231924888,0.023534994342957385,0.07623839213873941,0.15565958358376805,0.11580390281432125,0.5162047793522294,0.09981261711430343,0.023534994342957385,0.07623839213873941,0.15565958358376805,0.11580390281432125,0.5162047793522294,0.09981261711430343
1.5841992725603642e-08,2569.0573877581855,302999.99999338086,0.009517033027212648,197.7591130362171,0.023535430429570993,0.07620236564715438,0.15558195279218456,0.11587468380933652,0.5162581353170215,0.09981261711430343,0.023535430429570993,0.07620236564715438,0.15558195279218456,0.11587468380933652,0.5162581353170215,0.09981261711430343
1.58565782569172e-08,2570.3094960533294,302999.99999337405,0.009520631310822786,197.68437079122495,0.023535857099531054,0.07616639340685377,0.15550458254671215,0.11594519605658303,0.5163114194165173,0.09981261711430343,0.023535857099531054,0.07616639340685377,0.15550458254671215,0.11594519605658303,0.5163114194165173,0.09981261711430343
1.5877240864114526e-08,2572.0778830236604,302999.99999336456,0.009525711603287105,197.57894094076502,0.02353644546354953,0.07611552642928796,0.15539541742455437,0.11604463068231426,0.5163867825306877,0.09981261711430343,0.02353644546354953,0.07611552642928796,0.15539541742455437,0.11604463068231426,0.5163867825306877,0.09981261711430343
1.589790347131185e-08,2573.8399653557663,302999.99999335513,0.009530771846528839,197.47403888732148,0.023537015036777482,0.07606476895132915,0.15528676419654125,0.1161435343887864,0.5164620042408259,0.09981261711430343,0.023537015036777482,0.07606476895132915,0.15528676419654125,0.1161435343887864,0.5164620042408259,0.09981261711430343
1.5918566078509173e-08,2575.5957892800216,302999.99999334547,0.009535812194094807,197.36965995415557,0.023537565891401477,0.07601412127857887,0.1551786166683845,0.11624191200504512,0.5165370861039448,0.09981261711430343,0.023537565891401477,0.07601412127857887,0.1551786166683845,0.11624191200504512,0.5165370861039448,0.09981261711430343
1.5939228685706497e-08,2577.3454005120434,302999.9999933359,0.009540832798552168,197.26579952380763,0.02353809810525232,0.07596358367897173,0.15507096880846016,0.11633976828528693,0.5166120296149572,0.09981261711430342,0.02353809810525232,0.07596358367897173,0.15507096880846016,0.11633976828528693,0.5166120296149572,0.09981261711430342
1.595989129290382e-08,2579.088844263301,302999.9999933268,0.009545833809373485,197.1624530369502,0.023538611761348312,0.0759131563849269,0.15496381474034646,0.11643710791112843,0.5166868362102605,0.09981261711430343,0.023538611761348312,0.0759131563849269,0.15496381474034646,0.11643710791112843,0.5166868362102605,0.09981261711430343
1.5980553900101145e-08,2580.8261652383458,302999.9999933173,0.009550815374752651,197.05961599202962,0.023539106947654365,0.07586283959425484,0.15485714874045425,0.11653393549173957,0.5167615072692447,0.09981261711430343,0.023539106947654365,0.07586283959425484,0.15485714874045425,0.11653393549173957,0.5167615072692447,0.09981261711430343
1.600121650729847e-08,2582.5574076356097,302999.9999933079,0.009555777640989763,196.95728394471237,0.023539583756801197,0.07581263347142743,0.154750965234269,0.11663025556465872,0.5168360441162415,0.09981261711430343,0.023539583756801197,0.07581263347142743,0.154750965234269,0.11663025556465872,0.5168360441162415,0.09981261711430343
1.6021879114495793e-08,2584.2826151545733,302999.9999932987,0.009560720753117768,196.85545250697183,0.023540042285726443,0.07576253814941228,0.1546452587903085,0.11672607259765451,0.5169104480233075,0.09981261711430343,0.023540042285726443,0.07576253814941228,0.1546452587903085,0.11672607259765451,0.5169104480233075,0.09981261711430343
1.6042541721693117e-08,2586.0018310049304,302999.9999932893,0.009565644854238615,196.75411734607113,0.02354048263530739,0.075712553731598,0.1545400241136184,0.11682139099084227,0.516984720213153,0.09981261711430343,0.02354048263530739,0.075712553731598,0.1545400241136184,0.11682139099084227,0.516984720213153,0.09981261711430343
1.606320432889044e-08,2587.7150979147004,302999.9999932802,0.009570550085974015,196.65327418361437,0.02354090491003065,0.07566268029350808,0.15443525604000904,0.11691621507851191,0.5170588618617843,0.09981261711430343,0.02354090491003065,0.07566268029350808,0.15443525604000904,0.11691621507851191,0.5170588618617843,0.09981261711430343
1.6083866936087765e-08,2589.4224580753735,302999.9999932709,0.009575436588159065,196.5529187982692,0.02354130921813798,0.07561291788115666,0.15433094954676957,0.11701054912272606,0.5171328740950216,0.09981261711430346,0.02354130921813798,0.07561291788115666,0.15433094954676957,0.11701054912272606,0.5171328740950216,0.09981261711430346
1.610452954328509e-08,2591.123953321619,302999.99999326176,0.009580304499122548,196.45304701487174,0.023541695670096834,0.07556326652169593,0.15422709970261728,0.11710439733779035,0.517206758007131,0.09981261711430346,0.023541695670096834,0.07556326652169593,0.15422709970261728,0.11710439733779035,0.517206758007131,0.09981261711430346
1.6125192150482413e-08,2592.819625003362,302999.9999932527,0.009585153955991771,196.35365471139824,0.02354206437931931,0.07551372621728696,0.15412370169916714,0.1171977638733585,0.5172805146500581,0.09981261711430343,0.02354206437931931,0.07551372621728696,0.15412370169916714,0.1171977638733585,0.5172805146500581,0.09981261711430343
1.6145854757679737e-08,2594.509513985777,302999.9999932436,0.009589985093772534,196.2547378185168,0.02354241546197017,0.07546429694613029,0.15402075084806638,0.11729065281514765,0.5173541450347502,0.09981261711430346,0.02354241546197017,0.07546429694613029,0.15402075084806638,0.11729065281514765,0.5173541450347502,0.09981261711430346
1.616651736487706e-08,2596.1936606789827,302999.9999932346,0.009594798046424685,196.15629231744606,0.023542749036551628,0.07541497866507109,0.15391824257020684,0.11738306818972144,0.5174276501353325,0.09981261711430343,0.023542749036551628,0.07541497866507109,0.15391824257020684,0.11738306818972144,0.5174276501353325,0.09981261711430343
1.6187179972074385e-08,2597.8721050758277,302999.9999932256,0.009599592946025864,196.05831423733463,0.02354306522354043,0.07536577131242633,0.15381617238405548,0.11747501396994003,0.517501030893354,0.09981261711430346,0.02354306522354043,0.07536577131242633,0.15381617238405548,0.11747501396994003,0.517501030893354,0.09981261711430346
1.620784257927171e-08,2599.544886715779,302999.9999932165,0.009604369923261635,195.96079965697305,0.023543364145280077,0.07531667480678754,0.15371453591165446,0.11756649407070811,0.5175742882168042,0.09981261711430343,0.023543364145280077,0.07531667480678754,0.15371453591165446,0.11756649407070811,0.5175742882168042,0.09981261711430343
1.6228505186469033e-08,2601.2120446992462,302999.99999320763,0.009609129107624563,195.86374470354232,0.02354364592580293,0.075267689048693,0.1536133288730051,0.11765751235138033,0.5176474229820591,0.09981261711430346,0.02354364592580293,0.075267689048693,0.1536133288730051,0.11765751235138033,0.5176474229820591,0.09981261711430346
1.6249167793666357e-08,2602.873617706758,302999.99999319867,0.00961387062705524,195.76714555109723,0.02354391069062513,0.07521881392244248,0.15351254707937712,0.11774807261880461,0.5177204360361846,0.09981261711430346,0.02354391069062513,0.07521881392244248,0.15351254707937712,0.11774807261880461,0.5177204360361846,0.09981261711430346
1.626983040086368e-08,2604.5296440075003,302999.9999931898,0.009618594608085226,195.67099841968363,0.023544158566560384,0.07517004929711565,0.15341218642945018,0.11783817862878392,0.5177933281985926,0.09981261711430346,0.023544158566560384,0.07517004929711565,0.15341218642945018,0.11783817862878392,0.5177933281985926,0.09981261711430346
1.6290493008061005e-08,2606.180161461287,302999.999993181,0.009623301175807446,195.57529957484573,0.02354438968155844,0.07512139502717631,0.15331224290714263,0.11792783408663872,0.517866100262193,0.09981261711430346,0.02354438968155844,0.07512139502717631,0.15331224290714263,0.11792783408663872,0.517866100262193,0.09981261711430346
1.631115561525833e-08,2607.8252075213995,302999.99999317224,0.009627990454003855,195.48004532708765,0.023544604164553975,0.07507285095314702,0.15321271257926897,0.11801704264788183,0.517938752994573,0.09981261711430349,0.023544604164553975,0.07507285095314702,0.15321271257926897,0.11801704264788183,0.517938752994573,0.09981261711430349
1.6331818222455653e-08,2609.4648191874926,302999.99999316334,0.009632662565052262,195.3852320342067,0.02354480214545964,0.0750244169008645,0.15311359160283414,0.118105807913201,0.5180112871359015,0.09981261711430349,0.02354480214545964,0.0750244169008645,0.15311359160283414,0.118105807913201,0.5180112871359015,0.09981261711430349
1.6352480829652977e-08,2611.0990331584576,302999.99999315455,0.009637317629978347,195.29085609218285,0.023544983754662636,0.07497609268686842,0.1530148761930159,0.11819413344706266,0.5180837034093418,0.09981261711430349,0.023544983754662636,0.07497609268686842,0.1530148761930159,0.11819413344706266,0.5180837034093418,0.09981261711430349
1.63731434368503e-08,2612.7278857248575,302999.9999931458,0.00964195576886946,195.19691394096589,0.023545149123179357,0.07492787811546674,0.15291656264342166,0.1182820227648482,0.5181560025150849,0.09981261711430346,0.023545149123179357,0.07492787811546674,0.15291656264342166,0.1182820227648482,0.5181560025150849,0.09981261711430346
1.6393806044047624e-08,2614.351412736788,302999.9999931371,0.009646577100002926,195.10340206593338,0.02354529838267443,0.07487977297866369,0.1528186473305084,0.11836947932975113,0.5182281851287313,0.09981261711430346,0.02354529838267443,0.07487977297866369,0.1528186473305084,0.11836947932975113,0.5182281851287313,0.09981261711430346
1.641446865124495e-08,2615.969649729405,302999.9999931285,0.00965118174032215,195.01031699046158,0.023545431664961904,0.07483177705962527,0.15272112668803525,0.11845650656766768,0.51830025191044,0.09981261711430346,0.023545431664961904,0.07483177705962527,0.15272112668803525,0.11845650656766768,0.51830025191044,0.09981261711430346
1.6435131258442272e-08,2617.582631842825,302999.9999931198,0.009655769806270021,194.91765528011712,0.023545549102133283,0.07478389013134575,0.15262399722088163,0.11854310785816022,0.5183722035004253,0.09981261711430346,0.023545549102133283,0.07478389013134575,0.15262399722088163,0.11854310785816022,0.5183722035004253,0.09981261711430346
1.6455793865639596e-08,2619.190393850875,302999.99999311136,0.00966034141229572,194.82541354065285,0.023545650826529305,0.0747361119581083,0.15252725549872487,0.11862928653826689,0.5184440405204457,0.09981261711430349,0.023545650826529305,0.0747361119581083,0.15252725549872487,0.11862928653826689,0.5184440405204457,0.09981261711430349
1.647645647283692e-08,2620.792970144437,302999.99999310257,0.009664896671798201,194.73358841868736,0.023545736970511467,0.07468844229513476,0.15243089815727698,0.1187150459007392,0.5185157635746005,0.09981261711430343,0.023545736970511467,0.07468844229513476,0.15243089815727698,0.1187150459007392,0.5185157635746005,0.09981261711430343
1.6497119080034244e-08,2622.3903947522954,302999.9999930941,0.009669435697165649,194.6421766001966,0.023545807666397453,0.07464088088969635,0.15233492189326542,0.11880038919688832,0.5185873732507621,0.09981261711430346,0.023545807666397453,0.07464088088969635,0.15233492189326542,0.11880038919688832,0.5185873732507621,0.09981261711430346
1.6517781687231568e-08,2623.9827013573695,302999.99999308557,0.0096739585995099,194.55117480927052,0.023545863046411996,0.07459342748205156,0.1522393234604629,0.11888531963881384,0.5186588701216609,0.09981261711430343,0.023545863046411996,0.07459342748205156,0.1522393234604629,0.11888531963881384,0.5186588701216609,0.09981261711430343
1.6538444294428892e-08,2625.569923300317,302999.9999930771,0.00967846548876303,194.46057980759807,0.023545903242620028,0.07454608180586025,0.15214409966821354,0.11896984039995169,0.5187302547455027,0.09981261711430343,0.023545903242620028,0.07454608180586025,0.15214409966821354,0.11896984039995169,0.5187302547455027,0.09981261711430343
1.6559106901626216e-08,2627.1520935791364,302999.9999930686,0.009682956473674354,194.37038839418966,0.023545928386847582,0.07449884358842163,0.15204924738067876,0.11905395461513694,0.5188015276664697,0.09981261711430346,0.023545928386847582,0.07449884358842163,0.15204924738067876,0.11905395461513694,0.5188015276664697,0.09981261711430346
1.657976950882354e-08,2628.729244851411,302999.9999930603,0.00968743166188833,194.28059740495937,0.023545938610607383,0.07445171255100318,0.15195476351556392,0.11913766538102685,0.5188726894153447,0.09981261711430346,0.023545938610607383,0.07445171255100318,0.15195476351556392,0.11913766538102685,0.5188726894153447,0.09981261711430346
1.6600432116020864e-08,2630.301409395381,302999.99999305187,0.009691891159882806,194.19120371463896,0.023545934045006142,0.0744046884086564,0.1518606450488721,0.11922097575228906,0.5189437405083678,0.09981261711430346,0.023545934045006142,0.0744046884086564,0.1518606450488721,0.11922097575228906,0.5189437405083678,0.09981261711430346
1.6619028462498456e-08,2631.7121203039387,302999.99999304436,0.009695891380079614,194.11108652632407,0.023545917399154213,0.07436245783720469,0.15177624837626924,0.11929561525092663,0.5190075923004165,0.09981261711430346,0.023545917399154213,0.07436245783720469,0.15177624837626924,0.11929561525092663,0.5190075923004165,0.09981261711430346
1.6637624808976047e-08,2633.1188410149184,302999.9999930368,0.009699879052676445,194.03128641336923,0.02354588897479231,0.07432031340267269,0.1516921431161878,0.1193699350620237,0.5190713552334217,0.09981261711430346,0.02354588897479231,0.07432031340267269,0.1516921431161878,0.1193699350620237,0.5190713552334217,0.09981261711430346
1.665622115545364e-08,2634.5215944087504,302999.9999930294,0.009703854253170814,193.95180116918038,0.02354584886656113,0.07427825488777569,0.1516083271613778,0.11944393734063666,0.5191350296604035,0.09981261711430346,0.02354584886656113,0.07427825488777569,0.1516083271613778,0.11944393734063666,0.5191350296604035,0.09981261711430346
1.667481750193123e-08,2635.920403167103,302999.99999302195,0.00970781705601431,193.87262860915058,0.02354579716867834,0.07423628207240912,0.15152479843312958,0.11951762422007361,0.5191986159282408,0.09981261711430346,0.02354579716867834,0.07423628207240912,0.15152479843312958,0.11951762422007361,0.5191986159282408,0.09981261711430346
1.6693413848408822e-08,2637.315289760147,302999.99999301444,0.009711767535369724,193.79376657117254,0.023545733974985397,0.07419439473391337,0.1514415548829861,0.11959099781070161,0.5192621143767312,0.09981261711430343,0.023545733974985397,0.07419439473391337,0.1514415548829861,0.11959099781070161,0.5192621143767312,0.09981261711430343
1.6712010194886413e-08,2638.7062764733705,302999.99999300705,0.009715705764436864,193.715212913973,0.023545659378971632,0.0741525926475265,0.15135859448862898,0.11966406020288656,0.5193255253396212,0.09981261711430346,0.023545659378971632,0.0741525926475265,0.15135859448862898,0.11966406020288656,0.5193255253396212,0.09981261711430346
1.6730606541364005e-08,2640.0933853679308,302999.9999929997,0.009719631815729364,193.63696551922393,0.023545573473600586,0.07411087558588716,0.15127591525878417,0.11973681346278632,0.5193888491440393,0.09981261711430346,0.023545573473600586,0.07411087558588716,0.15127591525878417,0.11973681346278632,0.5193888491440393,0.09981261711430346
1.6749202887841597e-08,2641.476638300513,302999.9999929922,0.00972354576132631,193.5590222902566,0.023545476351375053,0.0740692433195598,0.15119351523014093,0.1198092596346785,0.519452086110951,0.09981261711430343,0.023545476351375053,0.0740692433195598,0.15119351523014093,0.1198092596346785,0.519452086110951,0.09981261711430343
1.6767799234319188e-08,2642.856056933731,302999.9999929848,0.009727447672532861,193.4813811513433,0.02354536810433263,0.07402769561730821,0.15111139246539512,0.11988140074227376,0.519515236555666,0.09981261711430343,0.02354536810433263,0.07402769561730821,0.15111139246539512,0.11988140074227376,0.519515236555666,0.09981261711430343
1.678639558079678e-08,2644.231662741088,302999.99999297754,0.00973133761992998,193.40404004726838,0.023545248824040556,0.07398623224627782,0.15102954505232782,0.11995323878925435,0.5195783007881131,0.09981261711430346,0.023545248824040556,0.07398623224627782,0.15102954505232782,0.11995323878925435,0.5195783007881131,0.09981261711430346
1.680499192727437e-08,2645.60347700733,302999.99999297026,0.00973521567354519,193.32699694316418,0.023545118601568243,0.07394485297208706,0.1509479711034969,0.12002477575932963,0.5196412791130177,0.09981261711430343,0.023545118601568243,0.07394485297208706,0.1509479711034969,0.12002477575932963,0.5196412791130177,0.09981261711430343
1.6823588273751963e-08,2646.971520801805,302999.99999296304,0.009739081902700734,193.2502498258588,0.023544977527402155,0.07390355755875004,0.15086666875933769,0.1200960136135806,0.5197041718292837,0.09981261711430343,0.023544977527402155,0.07390355755875004,0.15086666875933769,0.1200960136135806,0.5197041718292837,0.09981261711430343
1.6842184620229554e-08,2648.335815044199,302999.99999295577,0.009742936376134794,193.17379670008935,0.023544825691569956,0.07386234576917473,0.15078563617934143,0.12016695429731755,0.5197669792321611,0.09981261711430346,0.023544825691569956,0.07386234576917473,0.15078563617934143,0.12016695429731755,0.5197669792321611,0.09981261711430346
1.6860780966707146e-08,2649.696380466055,302999.9999929484,0.009746779162052915,193.09763559048895,0.02354466318355257,0.07382121736504765,0.1507048715469737,0.12023759973607809,0.5198297016120462,0.09981261711430342,0.02354466318355257,0.07382121736504765,0.1507048715469737,0.12023759973607809,0.5198297016120462,0.09981261711430342
1.6879377313184737e-08,2651.0532376088636,302999.9999929413,0.00975061032790084,193.02176454156208,0.023544490092250688,0.07378017210688481,0.15062437306962667,0.12030795183546965,0.5198923392546553,0.09981261711430343,0.023544490092250688,0.07378017210688481,0.15062437306962667,0.12030795183546965,0.5198923392546553,0.09981261711430343
1.689797365966233e-08,2652.406406825486,302999.99999293394,0.00975442994056983,192.9461816174689,0.023544306505993415,0.07373920975422259,0.15054413897811558,0.12037801248153882,0.5199548924409699,0.09981261711430343,0.023544306505993415,0.07373920975422259,0.15054413897811558,0.12037801248153882,0.5199548924409699,0.09981261711430343
1.6914710371492163e-08,2653.6211226329815,302999.9999929275,0.009757857768692956,192.87840174721453,0.023544132377709873,0.07370241432152089,0.15047215289950433,0.12044081941542245,0.5200111183279849,0.09981261711430343,0.023544132377709873,0.07370241432152089,0.15047215289950433,0.12044081941542245,0.5200111183279849,0.09981261711430343
1.6931447083321997e-08,2654.83288215541,302999.99999292113,0.009761276340321534,192.81085232044333,0.02354394988308346,0.07366568567008201,0.15040037829764183,0.12050339313439482,0.5200672762296574,0.09981261711430343,0.02354394988308346,0.07366568567008201,0.15040037829764183,0.12050339313439482,0.5200672762296574,0.09981261711430343
1.694818379515183e-08,2656.0416998688343,302999.9999929145,0.009764685703072552,192.74353196457923,0.023543759085298037,0.07362902362297409,0.15032881392654937,0.12056573497599715,0.5201233663426644,0.09981261711430343,0.023543759085298037,0.07362902362297409,0.15032881392654937,0.12056573497599715,0.5201233663426644,0.09981261711430343
1.6964920506981665e-08,2657.2475901279727,302999.9999929083,0.009768085904014234,192.6764393195307,0.023543560047082565,0.07359242800275126,0.15025745855443617,0.12062784626533407,0.5201793888613375,0.09981261711430343,0.023543560047082565,0.07359242800275126,0.15025745855443617,0.12062784626533407,0.5201793888613375,0.09981261711430343
1.69816572188115e-08,2658.4505671799534,302999.9999929019,0.009771476989953468,192.60957303681266,0.023543352830807468,0.0735558986317008,0.1501863109622449,0.12068972831649781,0.520235343977539,0.09981261711430343,0.023543352830807468,0.0735558986317008,0.1501863109622449,0.12068972831649781,0.520235343977539,0.09981261711430343
1.6998393930641333e-08,2659.6506451605533,302999.99999289546,0.009774859007304942,192.54293177970266,0.02354313749843646,0.07351943533179552,0.15011536994387178,0.12075138243219381,0.5202912318808631,0.09981261711430343,0.02354313749843646,0.07351943533179552,0.15011536994387178,0.12075138243219381,0.5202912318808631,0.09981261711430343
1.7015130642471167e-08,2660.8478380984407,302999.99999288924,0.00977823200206969,192.4765142229255,0.023542914111549913,0.07348303792478515,0.15004463430564557,0.12081280990420305,0.5203470527586251,0.09981261711430343,0.023542914111549913,0.07348303792478515,0.15004463430564557,0.12081280990420305,0.5203470527586251,0.09981261711430343
1.7031867354301e-08,2662.042159904763,302999.9999928828,0.009781596019891743,192.41031905319554,0.023542682731253112,0.07344670623209593,0.14997410286715604,0.12087401201235579,0.5204028067961185,0.09981261711430342,0.023542682731253112,0.07344670623209593,0.14997410286715604,0.12087401201235579,0.5204028067961185,0.09981261711430342
1.7048604066130836e-08,2663.2336243876925,302999.99999287643,0.00978495110614174,192.3443449683024,0.023542443418286464,0.07341044007507357,0.1499037744597668,0.12093499002606138,0.520458494176417,0.09981261711430342,0.023542443418286464,0.07341044007507357,0.1499037744597668,0.12093499002606138,0.520458494176417,0.09981261711430342
1.706534077796067e-08,2664.4222452520703,302999.99999287026,0.009788297305752435,192.27859067707155,0.023542196233000832,0.0733742392749641,0.14983364792653053,0.12099574520425281,0.520514115080557,0.09981261711430342,0.023542196233000832,0.0733742392749641,0.14983364792653053,0.12099574520425281,0.520514115080557,0.09981261711430342
1.7082077489790504e-08,2665.608036092385,302999.99999286403,0.009791634663269936,192.2130548997098,0.02354194123529494,0.0733381036528637,0.1497637221227138,0.12105627879472693,0.5205696696876799,0.09981261711430343,0.02354194123529494,0.0733381036528637,0.1497637221227138,0.12105627879472693,0.5205696696876799,0.09981261711430343
1.7098814201620338e-08,2666.791010394673,302999.9999928575,0.009794963222978355,192.14773636763425,0.02354167848462443,0.07330203302978616,0.14969399591547855,0.12111659203437988,0.5206251581750664,0.09981261711430342,0.02354167848462443,0.07330203302978616,0.14969399591547855,0.12111659203437988,0.5206251581750664,0.09981261711430342
1.7115550913450172e-08,2667.971181546792,302999.9999928512,0.009798283028836835,192.08263382281032,0.02354140804007775,0.07326602722681472,0.14962446818286654,0.12117668615025431,0.520680580718029,0.09981261711430342,0.02354140804007775,0.07326602722681472,0.14962446818286654,0.12117668615025431,0.520680580718029,0.09981261711430342
